event_id,event_type,target_type,target_id,start,end,severity,payload
SCN_WE_EDGE_AIR_NODE_045_NODE_073_20250820,weather_shutdown,edge,EDGE_AIR_NODE_045_NODE_073,2025-08-20,2025-08-22,0.8003373437213539,"{""closed"": true}"
SCN_WE_EDGE_AIR_NODE_079_NODE_087_20250820,weather_shutdown,edge,EDGE_AIR_NODE_079_NODE_087,2025-08-20,2025-08-22,0.6202483515835644,"{""closed"": true}"
SCN_WE_EDGE_AIR_NODE_045_NODE_086_20250820,weather_shutdown,edge,EDGE_AIR_NODE_045_NODE_086,2025-08-20,2025-08-21,0.7505444126136687,"{""closed"": true}"
SCN_WE_EDGE_AIR_NODE_004_NODE_024_20250820,weather_shutdown,edge,EDGE_AIR_NODE_004_NODE_024,2025-08-20,2025-08-21,0.7139351686975995,"{""closed"": true}"
SCN_WE_EDGE_AIR_NODE_094_NODE_099_20250820,weather_shutdown,edge,EDGE_AIR_NODE_094_NODE_099,2025-08-20,2025-08-21,0.8596121444491208,"{""closed"": true}"
SCN_WE_EDGE_AIR_NODE_032_NODE_065_20250820,weather_shutdown,edge,EDGE_AIR_NODE_032_NODE_065,2025-08-20,2025-08-21,0.617789450760299,"{""closed"": true}"
SCN_WE_EDGE_AIR_NODE_028_NODE_051_20250820,weather_shutdown,edge,EDGE_AIR_NODE_028_NODE_051,2025-08-20,2025-08-22,0.6147432237718734,"{""closed"": true}"
SCN_WE_EDGE_AIR_NODE_016_NODE_069_20250820,weather_shutdown,edge,EDGE_AIR_NODE_016_NODE_069,2025-08-20,2025-08-21,0.6447663034252386,"{""closed"": true}"
SCN_WE_EDGE_AIR_NODE_052_NODE_077_20250820,weather_shutdown,edge,EDGE_AIR_NODE_052_NODE_077,2025-08-20,2025-08-21,0.9584825726376591,"{""closed"": true}"
SCN_WE_EDGE_AIR_NODE_037_NODE_087_20250820,weather_shutdown,edge,EDGE_AIR_NODE_037_NODE_087,2025-08-20,2025-08-22,0.7985452824120535,"{""closed"": true}"
SCN_WE_EDGE_AIR_NODE_021_NODE_068_20250820,weather_shutdown,edge,EDGE_AIR_NODE_021_NODE_068,2025-08-20,2025-08-21,0.8122601463148501,"{""closed"": true}"
SCN_WE_EDGE_AIR_NODE_028_NODE_051_20250821,weather_shutdown,edge,EDGE_AIR_NODE_028_NODE_051,2025-08-21,2025-08-23,0.804723572777119,"{""closed"": true}"
SCN_WE_EDGE_AIR_NODE_056_NODE_091_20250821,weather_shutdown,edge,EDGE_AIR_NODE_056_NODE_091,2025-08-21,2025-08-23,0.7445863387632816,"{""closed"": true}"
SCN_WE_EDGE_AIR_NODE_098_NODE_099_20250821,weather_shutdown,edge,EDGE_AIR_NODE_098_NODE_099,2025-08-21,2025-08-23,0.6767013586721318,"{""closed"": true}"
SCN_WE_EDGE_AIR_NODE_007_NODE_099_20250821,weather_shutdown,edge,EDGE_AIR_NODE_007_NODE_099,2025-08-21,2025-08-23,0.7022061582767224,"{""closed"": true}"
SCN_WE_EDGE_AIR_NODE_009_NODE_042_20250821,weather_shutdown,edge,EDGE_AIR_NODE_009_NODE_042,2025-08-21,2025-08-23,0.9217432126802314,"{""closed"": true}"
SCN_WE_EDGE_AIR_NODE_003_NODE_092_20250821,weather_shutdown,edge,EDGE_AIR_NODE_003_NODE_092,2025-08-21,2025-08-22,0.9274448908990187,"{""closed"": true}"
SCN_WE_EDGE_AIR_NODE_079_NODE_087_20250821,weather_shutdown,edge,EDGE_AIR_NODE_079_NODE_087,2025-08-21,2025-08-22,0.9485559945612665,"{""closed"": true}"
SCN_WE_EDGE_AIR_NODE_031_NODE_088_20250821,weather_shutdown,edge,EDGE_AIR_NODE_031_NODE_088,2025-08-21,2025-08-23,0.9430924586134233,"{""closed"": true}"
SCN_WE_EDGE_AIR_NODE_019_NODE_099_20250821,weather_shutdown,edge,EDGE_AIR_NODE_019_NODE_099,2025-08-21,2025-08-22,0.7187444172538849,"{""closed"": true}"
SCN_WE_EDGE_AIR_NODE_049_NODE_086_20250821,weather_shutdown,edge,EDGE_AIR_NODE_049_NODE_086,2025-08-21,2025-08-22,0.9713629124270211,"{""closed"": true}"
SCN_WE_EDGE_AIR_NODE_039_NODE_087_20250821,weather_shutdown,edge,EDGE_AIR_NODE_039_NODE_087,2025-08-21,2025-08-23,0.6747509606730957,"{""closed"": true}"
SCN_WE_EDGE_AIR_NODE_052_NODE_077_20250821,weather_shutdown,edge,EDGE_AIR_NODE_052_NODE_077,2025-08-21,2025-08-23,0.9718774993460917,"{""closed"": true}"
SCN_WE_EDGE_AIR_NODE_067_NODE_094_20250821,weather_shutdown,edge,EDGE_AIR_NODE_067_NODE_094,2025-08-21,2025-08-22,0.8179075913544337,"{""closed"": true}"
SCN_WE_EDGE_AIR_NODE_006_NODE_048_20250822,weather_shutdown,edge,EDGE_AIR_NODE_006_NODE_048,2025-08-22,2025-08-23,0.7641980088636467,"{""closed"": true}"
SCN_WE_EDGE_AIR_NODE_045_NODE_069_20250822,weather_shutdown,edge,EDGE_AIR_NODE_045_NODE_069,2025-08-22,2025-08-23,0.6511152418982115,"{""closed"": true}"
SCN_WE_EDGE_AIR_NODE_040_NODE_074_20250822,weather_shutdown,edge,EDGE_AIR_NODE_040_NODE_074,2025-08-22,2025-08-23,0.9707206307076922,"{""closed"": true}"
SCN_WE_EDGE_AIR_NODE_012_NODE_028_20250822,weather_shutdown,edge,EDGE_AIR_NODE_012_NODE_028,2025-08-22,2025-08-23,0.9602100860351679,"{""closed"": true}"
SCN_WE_EDGE_AIR_NODE_060_NODE_065_20250822,weather_shutdown,edge,EDGE_AIR_NODE_060_NODE_065,2025-08-22,2025-08-24,0.8621209258363178,"{""closed"": true}"
SCN_WE_EDGE_AIR_NODE_003_NODE_012_20250822,weather_shutdown,edge,EDGE_AIR_NODE_003_NODE_012,2025-08-22,2025-08-23,0.7144450778679116,"{""closed"": true}"
SCN_WE_EDGE_AIR_NODE_059_NODE_097_20250822,weather_shutdown,edge,EDGE_AIR_NODE_059_NODE_097,2025-08-22,2025-08-23,0.9955046699191137,"{""closed"": true}"
SCN_WE_EDGE_AIR_NODE_067_NODE_094_20250822,weather_shutdown,edge,EDGE_AIR_NODE_067_NODE_094,2025-08-22,2025-08-23,0.9914178023320035,"{""closed"": true}"
SCN_WE_EDGE_AIR_NODE_054_NODE_088_20250822,weather_shutdown,edge,EDGE_AIR_NODE_054_NODE_088,2025-08-22,2025-08-24,0.6133046646813544,"{""closed"": true}"
SCN_WE_EDGE_AIR_NODE_076_NODE_087_20250822,weather_shutdown,edge,EDGE_AIR_NODE_076_NODE_087,2025-08-22,2025-08-24,0.7198841429074514,"{""closed"": true}"
SCN_WE_EDGE_AIR_NODE_054_NODE_072_20250822,weather_shutdown,edge,EDGE_AIR_NODE_054_NODE_072,2025-08-22,2025-08-23,0.6369228151756001,"{""closed"": true}"
SCN_WE_EDGE_AIR_NODE_031_NODE_056_20250822,weather_shutdown,edge,EDGE_AIR_NODE_031_NODE_056,2025-08-22,2025-08-24,0.7640684484987121,"{""closed"": true}"
SCN_WE_EDGE_AIR_NODE_028_NODE_051_20250822,weather_shutdown,edge,EDGE_AIR_NODE_028_NODE_051,2025-08-22,2025-08-24,0.7645941150781814,"{""closed"": true}"
SCN_WE_EDGE_AIR_NODE_024_NODE_083_20250823,weather_shutdown,edge,EDGE_AIR_NODE_024_NODE_083,2025-08-23,2025-08-25,0.7789113695828793,"{""closed"": true}"
SCN_WE_EDGE_AIR_NODE_053_NODE_098_20250823,weather_shutdown,edge,EDGE_AIR_NODE_053_NODE_098,2025-08-23,2025-08-25,0.8917040714602218,"{""closed"": true}"
SCN_WE_EDGE_AIR_NODE_045_NODE_084_20250823,weather_shutdown,edge,EDGE_AIR_NODE_045_NODE_084,2025-08-23,2025-08-24,0.6979430815203572,"{""closed"": true}"
SCN_WE_EDGE_AIR_NODE_037_NODE_087_20250823,weather_shutdown,edge,EDGE_AIR_NODE_037_NODE_087,2025-08-23,2025-08-24,0.8507326325207921,"{""closed"": true}"
SCN_WE_EDGE_AIR_NODE_029_NODE_099_20250823,weather_shutdown,edge,EDGE_AIR_NODE_029_NODE_099,2025-08-23,2025-08-24,0.8539856122531805,"{""closed"": true}"
SCN_WE_EDGE_AIR_NODE_036_NODE_081_20250823,weather_shutdown,edge,EDGE_AIR_NODE_036_NODE_081,2025-08-23,2025-08-25,0.6995120815969711,"{""closed"": true}"
SCN_WE_EDGE_AIR_NODE_039_NODE_087_20250823,weather_shutdown,edge,EDGE_AIR_NODE_039_NODE_087,2025-08-23,2025-08-24,0.978305946208769,"{""closed"": true}"
SCN_WE_EDGE_AIR_NODE_051_NODE_071_20250823,weather_shutdown,edge,EDGE_AIR_NODE_051_NODE_071,2025-08-23,2025-08-25,0.6319584907721097,"{""closed"": true}"
SCN_WE_EDGE_AIR_NODE_005_NODE_023_20250823,weather_shutdown,edge,EDGE_AIR_NODE_005_NODE_023,2025-08-23,2025-08-25,0.8722285057111019,"{""closed"": true}"
SCN_WE_EDGE_AIR_NODE_024_NODE_058_20250823,weather_shutdown,edge,EDGE_AIR_NODE_024_NODE_058,2025-08-23,2025-08-24,0.9360502663359533,"{""closed"": true}"
SCN_WE_EDGE_AIR_NODE_054_NODE_072_20250823,weather_shutdown,edge,EDGE_AIR_NODE_054_NODE_072,2025-08-23,2025-08-25,0.7828912842059732,"{""closed"": true}"
SCN_WE_EDGE_AIR_NODE_010_NODE_042_20250823,weather_shutdown,edge,EDGE_AIR_NODE_010_NODE_042,2025-08-23,2025-08-24,0.6621618118297589,"{""closed"": true}"
SCN_WE_EDGE_AIR_NODE_094_NODE_099_20250823,weather_shutdown,edge,EDGE_AIR_NODE_094_NODE_099,2025-08-23,2025-08-24,0.9712710887380924,"{""closed"": true}"
SCN_WE_EDGE_AIR_NODE_005_NODE_083_20250826,weather_shutdown,edge,EDGE_AIR_NODE_005_NODE_083,2025-08-26,2025-08-27,0.9457888169049141,"{""closed"": true}"
SCN_WE_EDGE_AIR_NODE_073_NODE_084_20250826,weather_shutdown,edge,EDGE_AIR_NODE_073_NODE_084,2025-08-26,2025-08-27,0.7067384828599346,"{""closed"": true}"
SCN_WE_EDGE_AIR_NODE_014_NODE_094_20250826,weather_shutdown,edge,EDGE_AIR_NODE_014_NODE_094,2025-08-26,2025-08-28,0.827883548331552,"{""closed"": true}"
SCN_WE_EDGE_AIR_NODE_062_NODE_073_20250826,weather_shutdown,edge,EDGE_AIR_NODE_062_NODE_073,2025-08-26,2025-08-28,0.7237436579289772,"{""closed"": true}"
SCN_WE_EDGE_AIR_NODE_059_NODE_097_20250826,weather_shutdown,edge,EDGE_AIR_NODE_059_NODE_097,2025-08-26,2025-08-27,0.8016339386060809,"{""closed"": true}"
SCN_WE_EDGE_AIR_NODE_031_NODE_088_20250826,weather_shutdown,edge,EDGE_AIR_NODE_031_NODE_088,2025-08-26,2025-08-28,0.6334102755220188,"{""closed"": true}"
SCN_WE_EDGE_AIR_NODE_009_NODE_042_20250826,weather_shutdown,edge,EDGE_AIR_NODE_009_NODE_042,2025-08-26,2025-08-28,0.6435015995085691,"{""closed"": true}"
SCN_WE_EDGE_AIR_NODE_053_NODE_098_20250826,weather_shutdown,edge,EDGE_AIR_NODE_053_NODE_098,2025-08-26,2025-08-28,0.8433377531439855,"{""closed"": true}"
SCN_WE_EDGE_AIR_NODE_049_NODE_083_20250826,weather_shutdown,edge,EDGE_AIR_NODE_049_NODE_083,2025-08-26,2025-08-28,0.9944874460963606,"{""closed"": true}"
SCN_WE_EDGE_AIR_NODE_019_NODE_068_20250826,weather_shutdown,edge,EDGE_AIR_NODE_019_NODE_068,2025-08-26,2025-08-27,0.7624071367754649,"{""closed"": true}"
SCN_WE_EDGE_AIR_NODE_045_NODE_073_20250826,weather_shutdown,edge,EDGE_AIR_NODE_045_NODE_073,2025-08-26,2025-08-28,0.6480362515331285,"{""closed"": true}"
SCN_WE_EDGE_AIR_NODE_039_NODE_051_20250826,weather_shutdown,edge,EDGE_AIR_NODE_039_NODE_051,2025-08-26,2025-08-27,0.9316255570676176,"{""closed"": true}"
SCN_WE_EDGE_AIR_NODE_071_NODE_095_20250826,weather_shutdown,edge,EDGE_AIR_NODE_071_NODE_095,2025-08-26,2025-08-27,0.7361276851352445,"{""closed"": true}"
SCN_WE_EDGE_AIR_NODE_061_NODE_099_20250827,weather_shutdown,edge,EDGE_AIR_NODE_061_NODE_099,2025-08-27,2025-08-29,0.6292163998162206,"{""closed"": true}"
SCN_WE_EDGE_AIR_NODE_006_NODE_065_20250827,weather_shutdown,edge,EDGE_AIR_NODE_006_NODE_065,2025-08-27,2025-08-28,0.715155853557433,"{""closed"": true}"
SCN_WE_EDGE_AIR_NODE_070_NODE_087_20250827,weather_shutdown,edge,EDGE_AIR_NODE_070_NODE_087,2025-08-27,2025-08-29,0.6806957807867156,"{""closed"": true}"
SCN_WE_EDGE_AIR_NODE_033_NODE_074_20250827,weather_shutdown,edge,EDGE_AIR_NODE_033_NODE_074,2025-08-27,2025-08-28,0.6036435146147229,"{""closed"": true}"
SCN_WE_EDGE_AIR_NODE_069_NODE_095_20250827,weather_shutdown,edge,EDGE_AIR_NODE_069_NODE_095,2025-08-27,2025-08-28,0.6960650025710621,"{""closed"": true}"
SCN_WE_EDGE_AIR_NODE_048_NODE_081_20250827,weather_shutdown,edge,EDGE_AIR_NODE_048_NODE_081,2025-08-27,2025-08-28,0.900797810669223,"{""closed"": true}"
SCN_WE_EDGE_AIR_NODE_006_NODE_034_20250827,weather_shutdown,edge,EDGE_AIR_NODE_006_NODE_034,2025-08-27,2025-08-29,0.6689693822003497,"{""closed"": true}"
SCN_WE_EDGE_AIR_NODE_031_NODE_066_20250827,weather_shutdown,edge,EDGE_AIR_NODE_031_NODE_066,2025-08-27,2025-08-29,0.7607000926332125,"{""closed"": true}"
SCN_WE_EDGE_AIR_NODE_020_NODE_091_20250827,weather_shutdown,edge,EDGE_AIR_NODE_020_NODE_091,2025-08-27,2025-08-29,0.6986389174269588,"{""closed"": true}"
SCN_WE_EDGE_AIR_NODE_032_NODE_065_20250827,weather_shutdown,edge,EDGE_AIR_NODE_032_NODE_065,2025-08-27,2025-08-29,0.7880972782381406,"{""closed"": true}"
SCN_WE_EDGE_AIR_NODE_003_NODE_092_20250827,weather_shutdown,edge,EDGE_AIR_NODE_003_NODE_092,2025-08-27,2025-08-28,0.7885315893616849,"{""closed"": true}"
SCN_WE_EDGE_AIR_NODE_068_NODE_099_20250827,weather_shutdown,edge,EDGE_AIR_NODE_068_NODE_099,2025-08-27,2025-08-28,0.9694996928532981,"{""closed"": true}"
SCN_WE_EDGE_AIR_NODE_051_NODE_071_20250827,weather_shutdown,edge,EDGE_AIR_NODE_051_NODE_071,2025-08-27,2025-08-29,0.6919204143617959,"{""closed"": true}"
SCN_WE_EDGE_AIR_NODE_025_NODE_044_20250828,weather_shutdown,edge,EDGE_AIR_NODE_025_NODE_044,2025-08-28,2025-08-29,0.7865130353872002,"{""closed"": true}"
SCN_WE_EDGE_AIR_NODE_002_NODE_061_20250828,weather_shutdown,edge,EDGE_AIR_NODE_002_NODE_061,2025-08-28,2025-08-30,0.8996837285535142,"{""closed"": true}"
SCN_WE_EDGE_AIR_NODE_069_NODE_095_20250828,weather_shutdown,edge,EDGE_AIR_NODE_069_NODE_095,2025-08-28,2025-08-30,0.7877252755474902,"{""closed"": true}"
SCN_WE_EDGE_AIR_NODE_021_NODE_061_20250828,weather_shutdown,edge,EDGE_AIR_NODE_021_NODE_061,2025-08-28,2025-08-30,0.7503484576411732,"{""closed"": true}"
SCN_WE_EDGE_AIR_NODE_051_NODE_071_20250828,weather_shutdown,edge,EDGE_AIR_NODE_051_NODE_071,2025-08-28,2025-08-29,0.9219160734701008,"{""closed"": true}"
SCN_WE_EDGE_AIR_NODE_020_NODE_083_20250828,weather_shutdown,edge,EDGE_AIR_NODE_020_NODE_083,2025-08-28,2025-08-29,0.641997917590835,"{""closed"": true}"
SCN_WE_EDGE_AIR_NODE_019_NODE_099_20250828,weather_shutdown,edge,EDGE_AIR_NODE_019_NODE_099,2025-08-28,2025-08-29,0.8569450232154561,"{""closed"": true}"
SCN_WE_EDGE_AIR_NODE_016_NODE_069_20250828,weather_shutdown,edge,EDGE_AIR_NODE_016_NODE_069,2025-08-28,2025-08-29,0.6583036254828926,"{""closed"": true}"
SCN_WE_EDGE_AIR_NODE_049_NODE_096_20250828,weather_shutdown,edge,EDGE_AIR_NODE_049_NODE_096,2025-08-28,2025-08-29,0.8235750938737394,"{""closed"": true}"
SCN_WE_EDGE_AIR_NODE_013_NODE_024_20250828,weather_shutdown,edge,EDGE_AIR_NODE_013_NODE_024,2025-08-28,2025-08-29,0.6170069249842286,"{""closed"": true}"
SCN_WE_EDGE_AIR_NODE_068_NODE_099_20250828,weather_shutdown,edge,EDGE_AIR_NODE_068_NODE_099,2025-08-28,2025-08-30,0.7204737078999317,"{""closed"": true}"
SCN_WE_EDGE_AIR_NODE_032_NODE_065_20250828,weather_shutdown,edge,EDGE_AIR_NODE_032_NODE_065,2025-08-28,2025-08-29,0.8224584912472126,"{""closed"": true}"
SCN_WE_EDGE_AIR_NODE_031_NODE_066_20250828,weather_shutdown,edge,EDGE_AIR_NODE_031_NODE_066,2025-08-28,2025-08-30,0.7773287956548414,"{""closed"": true}"
SCN_WE_EDGE_AIR_NODE_010_NODE_022_20250829,weather_shutdown,edge,EDGE_AIR_NODE_010_NODE_022,2025-08-29,2025-08-30,0.750134511306932,"{""closed"": true}"
SCN_WE_EDGE_AIR_NODE_007_NODE_099_20250829,weather_shutdown,edge,EDGE_AIR_NODE_007_NODE_099,2025-08-29,2025-08-30,0.7506444314071353,"{""closed"": true}"
SCN_WE_EDGE_AIR_NODE_009_NODE_075_20250829,weather_shutdown,edge,EDGE_AIR_NODE_009_NODE_075,2025-08-29,2025-08-31,0.9169813784694559,"{""closed"": true}"
SCN_WE_EDGE_AIR_NODE_062_NODE_073_20250829,weather_shutdown,edge,EDGE_AIR_NODE_062_NODE_073,2025-08-29,2025-08-30,0.8971741326008369,"{""closed"": true}"
SCN_WE_EDGE_AIR_NODE_066_NODE_091_20250829,weather_shutdown,edge,EDGE_AIR_NODE_066_NODE_091,2025-08-29,2025-08-30,0.6335621389513507,"{""closed"": true}"
SCN_WE_EDGE_AIR_NODE_016_NODE_043_20250829,weather_shutdown,edge,EDGE_AIR_NODE_016_NODE_043,2025-08-29,2025-08-30,0.8757093666254612,"{""closed"": true}"
SCN_WE_EDGE_AIR_NODE_031_NODE_088_20250829,weather_shutdown,edge,EDGE_AIR_NODE_031_NODE_088,2025-08-29,2025-08-31,0.7511317980999658,"{""closed"": true}"
SCN_WE_EDGE_AIR_NODE_003_NODE_092_20250829,weather_shutdown,edge,EDGE_AIR_NODE_003_NODE_092,2025-08-29,2025-08-30,0.9169091439837701,"{""closed"": true}"
SCN_WE_EDGE_AIR_NODE_005_NODE_093_20250829,weather_shutdown,edge,EDGE_AIR_NODE_005_NODE_093,2025-08-29,2025-08-31,0.9647372318181986,"{""closed"": true}"
SCN_WE_EDGE_AIR_NODE_056_NODE_083_20250829,weather_shutdown,edge,EDGE_AIR_NODE_056_NODE_083,2025-08-29,2025-08-30,0.8271351985273567,"{""closed"": true}"
SCN_WE_EDGE_AIR_NODE_012_NODE_038_20250829,weather_shutdown,edge,EDGE_AIR_NODE_012_NODE_038,2025-08-29,2025-08-31,0.7670420901278783,"{""closed"": true}"
SCN_WE_EDGE_AIR_NODE_038_NODE_092_20250829,weather_shutdown,edge,EDGE_AIR_NODE_038_NODE_092,2025-08-29,2025-08-30,0.6623186530369795,"{""closed"": true}"
SCN_WE_EDGE_AIR_NODE_039_NODE_087_20250829,weather_shutdown,edge,EDGE_AIR_NODE_039_NODE_087,2025-08-29,2025-08-30,0.9404267712453415,"{""closed"": true}"
SCN_WE_EDGE_AIR_NODE_067_NODE_094_20250830,weather_shutdown,edge,EDGE_AIR_NODE_067_NODE_094,2025-08-30,2025-08-31,0.8200028128572554,"{""closed"": true}"
SCN_WE_EDGE_AIR_NODE_010_NODE_022_20250830,weather_shutdown,edge,EDGE_AIR_NODE_010_NODE_022,2025-08-30,2025-09-01,0.9052688342027877,"{""closed"": true}"
SCN_WE_EDGE_AIR_NODE_079_NODE_087_20250830,weather_shutdown,edge,EDGE_AIR_NODE_079_NODE_087,2025-08-30,2025-08-31,0.7336176531202978,"{""closed"": true}"
SCN_WE_EDGE_AIR_NODE_046_NODE_064_20250830,weather_shutdown,edge,EDGE_AIR_NODE_046_NODE_064,2025-08-30,2025-08-31,0.6490428249713296,"{""closed"": true}"
SCN_WE_EDGE_AIR_NODE_056_NODE_083_20250830,weather_shutdown,edge,EDGE_AIR_NODE_056_NODE_083,2025-08-30,2025-08-31,0.7451360552241084,"{""closed"": true}"
SCN_WE_EDGE_AIR_NODE_010_NODE_042_20250830,weather_shutdown,edge,EDGE_AIR_NODE_010_NODE_042,2025-08-30,2025-09-01,0.6348769456631099,"{""closed"": true}"
SCN_WE_EDGE_AIR_NODE_025_NODE_079_20250830,weather_shutdown,edge,EDGE_AIR_NODE_025_NODE_079,2025-08-30,2025-08-31,0.7834469875064333,"{""closed"": true}"
SCN_WE_EDGE_AIR_NODE_007_NODE_099_20250830,weather_shutdown,edge,EDGE_AIR_NODE_007_NODE_099,2025-08-30,2025-08-31,0.6046923763362401,"{""closed"": true}"
SCN_WE_EDGE_AIR_NODE_045_NODE_069_20250830,weather_shutdown,edge,EDGE_AIR_NODE_045_NODE_069,2025-08-30,2025-08-31,0.6700530735904251,"{""closed"": true}"
SCN_WE_EDGE_AIR_NODE_061_NODE_068_20250830,weather_shutdown,edge,EDGE_AIR_NODE_061_NODE_068,2025-08-30,2025-09-01,0.8153790211384143,"{""closed"": true}"
SCN_WE_EDGE_AIR_NODE_000_NODE_010_20250830,weather_shutdown,edge,EDGE_AIR_NODE_000_NODE_010,2025-08-30,2025-09-01,0.9018614925405041,"{""closed"": true}"
SCN_WE_EDGE_AIR_NODE_021_NODE_061_20250830,weather_shutdown,edge,EDGE_AIR_NODE_021_NODE_061,2025-08-30,2025-08-31,0.985164098816461,"{""closed"": true}"
SCN_WE_EDGE_AIR_NODE_032_NODE_089_20250830,weather_shutdown,edge,EDGE_AIR_NODE_032_NODE_089,2025-08-30,2025-09-01,0.814037270756359,"{""closed"": true}"
SCN_WE_EDGE_AIR_NODE_054_NODE_072_20250831,weather_shutdown,edge,EDGE_AIR_NODE_054_NODE_072,2025-08-31,2025-09-01,0.6408187824308885,"{""closed"": true}"
SCN_WE_EDGE_AIR_NODE_040_NODE_074_20250831,weather_shutdown,edge,EDGE_AIR_NODE_040_NODE_074,2025-08-31,2025-09-01,0.7987498158577228,"{""closed"": true}"
SCN_WE_EDGE_AIR_NODE_098_NODE_099_20250831,weather_shutdown,edge,EDGE_AIR_NODE_098_NODE_099,2025-08-31,2025-09-02,0.7604606056667046,"{""closed"": true}"
SCN_WE_EDGE_AIR_NODE_046_NODE_064_20250831,weather_shutdown,edge,EDGE_AIR_NODE_046_NODE_064,2025-08-31,2025-09-01,0.7897780268382707,"{""closed"": true}"
SCN_WE_EDGE_AIR_NODE_039_NODE_051_20250831,weather_shutdown,edge,EDGE_AIR_NODE_039_NODE_051,2025-08-31,2025-09-02,0.9639551903678273,"{""closed"": true}"
SCN_WE_EDGE_AIR_NODE_043_NODE_058_20250831,weather_shutdown,edge,EDGE_AIR_NODE_043_NODE_058,2025-08-31,2025-09-01,0.8215623196459763,"{""closed"": true}"
SCN_WE_EDGE_AIR_NODE_038_NODE_075_20250831,weather_shutdown,edge,EDGE_AIR_NODE_038_NODE_075,2025-08-31,2025-09-01,0.7929538346860424,"{""closed"": true}"
SCN_WE_EDGE_AIR_NODE_034_NODE_070_20250831,weather_shutdown,edge,EDGE_AIR_NODE_034_NODE_070,2025-08-31,2025-09-02,0.9035990301164669,"{""closed"": true}"
SCN_WE_EDGE_AIR_NODE_008_NODE_074_20250831,weather_shutdown,edge,EDGE_AIR_NODE_008_NODE_074,2025-08-31,2025-09-02,0.9755362067994946,"{""closed"": true}"
SCN_WE_EDGE_AIR_NODE_005_NODE_083_20250831,weather_shutdown,edge,EDGE_AIR_NODE_005_NODE_083,2025-08-31,2025-09-01,0.76474575366838,"{""closed"": true}"
SCN_WE_EDGE_AIR_NODE_076_NODE_087_20250831,weather_shutdown,edge,EDGE_AIR_NODE_076_NODE_087,2025-08-31,2025-09-02,0.9324167199494354,"{""closed"": true}"
SCN_WE_EDGE_AIR_NODE_016_NODE_043_20250831,weather_shutdown,edge,EDGE_AIR_NODE_016_NODE_043,2025-08-31,2025-09-02,0.6757452301680724,"{""closed"": true}"
SCN_WE_EDGE_AIR_NODE_013_NODE_024_20250831,weather_shutdown,edge,EDGE_AIR_NODE_013_NODE_024,2025-08-31,2025-09-02,0.958382654269522,"{""closed"": true}"
SCN_WE_EDGE_ROAD_NODE_016_NODE_073_20250902,road_block,edge,EDGE_ROAD_NODE_016_NODE_073,2025-09-02,2025-09-03,0.9674968410315441,"{""closed"": true}"
SCN_WE_EDGE_ROAD_NODE_045_NODE_062_20250902,road_block,edge,EDGE_ROAD_NODE_045_NODE_062,2025-09-02,2025-09-04,0.8487608083411033,"{""closed"": true}"
SCN_WE_EDGE_ROAD_NODE_008_NODE_059_20250902,road_block,edge,EDGE_ROAD_NODE_008_NODE_059,2025-09-02,2025-09-04,0.8465310967877602,"{""closed"": true}"
SCN_WE_EDGE_ROAD_NODE_048_NODE_065_20250902,road_block,edge,EDGE_ROAD_NODE_048_NODE_065,2025-09-02,2025-09-04,0.8577728559144471,"{""closed"": true}"
SCN_WE_EDGE_ROAD_NODE_019_NODE_068_20250902,road_block,edge,EDGE_ROAD_NODE_019_NODE_068,2025-09-02,2025-09-03,0.6811086571813716,"{""closed"": true}"
SCN_WE_EDGE_ROAD_NODE_015_NODE_031_20250902,road_block,edge,EDGE_ROAD_NODE_015_NODE_031,2025-09-02,2025-09-03,0.6229792910636186,"{""closed"": true}"
SCN_WE_EDGE_ROAD_NODE_023_NODE_093_20250902,road_block,edge,EDGE_ROAD_NODE_023_NODE_093,2025-09-02,2025-09-03,0.9824407235882142,"{""closed"": true}"
SCN_WE_EDGE_ROAD_NODE_094_NODE_099_20250902,road_block,edge,EDGE_ROAD_NODE_094_NODE_099,2025-09-02,2025-09-04,0.7160694317012337,"{""closed"": true}"
SCN_WE_EDGE_ROAD_NODE_040_NODE_074_20250902,road_block,edge,EDGE_ROAD_NODE_040_NODE_074,2025-09-02,2025-09-04,0.8900251140392563,"{""closed"": true}"
SCN_WE_EDGE_ROAD_NODE_000_NODE_009_20250902,road_block,edge,EDGE_ROAD_NODE_000_NODE_009,2025-09-02,2025-09-04,0.6511872063419144,"{""closed"": true}"
SCN_WE_EDGE_ROAD_NODE_045_NODE_064_20250902,road_block,edge,EDGE_ROAD_NODE_045_NODE_064,2025-09-02,2025-09-03,0.9338310011781487,"{""closed"": true}"
SCN_WE_EDGE_ROAD_NODE_052_NODE_064_20250902,road_block,edge,EDGE_ROAD_NODE_052_NODE_064,2025-09-02,2025-09-03,0.8196036294722402,"{""closed"": true}"
SCN_WE_EDGE_ROAD_NODE_039_NODE_087_20250902,road_block,edge,EDGE_ROAD_NODE_039_NODE_087,2025-09-02,2025-09-03,0.779105579380857,"{""closed"": true}"
SCN_WE_EDGE_ROAD_NODE_042_NODE_071_20250902,road_block,edge,EDGE_ROAD_NODE_042_NODE_071,2025-09-02,2025-09-04,0.7728096641654256,"{""closed"": true}"
SCN_WE_EDGE_ROAD_NODE_070_NODE_087_20250902,road_block,edge,EDGE_ROAD_NODE_070_NODE_087,2025-09-02,2025-09-04,0.9459967642753486,"{""closed"": true}"
